address,lat,long,zip
0 CONTOUR BOULEVARD,32.7601912,-117.0829498,92115
0 CONVOY COURT,32.8347063,-117.1596482,0
0 CONVOY STREET,32.8267594,-117.1542287,92111
0 COOLIDGE STREET,32.7769905,-117.170266,92111
0 COOLWATER DRIVE,32.7023316,-117.0290608,92114
0 COPELAND AVENUE,32.7570975,-117.1039961,0
0 COPLEY AVENUE,32.7672814,-117.1245417,92116
0 COPLEY DRIVE,32.8398696,-117.1657285,92111
0 CORONADO ,32.6858853,-117.1830891,0
0 CORONADO AVENUE,32.5765204,-117.0827527,92154
0 COSTA VERDE BOULEVARD,32.8693264,-117.2169161,92122
0 COTTONWOOD ROAD,32.5564365,-117.0479892,92173
0 COURTYARD MARRIOT ,0,0,0
0 COWLES MOUNTAIN BOULEVARD,32.8001699,-117.026074,0
0 COWLES MTN BOULEVARD,32.8001699,-117.026074,0
0 COWLEY WAY,32.794434,-117.191261,0
0 COYOTE BUSH DRIVE,33.0212692,-117.1284828,92127
0 CRANDALL DRIVE,32.7835449,-117.1651094,92111
0 CRAWFORD STREET,32.7892507,-117.0938757,92120
0 CROFT STREET,32.7444796,-117.0765184,92105
0 CROWN POINT DRIVE,32.787771,-117.2345955,92109
0 CROWNHILL ROAD,32.8117883,-117.2332921,92109
0 CUCA STREET,32.9745486,-117.0957084,92129
0 CULVER STREET,32.8019197,-117.2258712,92109
0 CUMBERLAND STREET,32.6756802,-117.0631174,92139
0 CURB LINE ,0,0,0
0 CUSHING ROAD,32.7343081,-117.214861,92106
0 CYPRESS WAY,32.7448457,-117.153457,92103
0 Cagle STREET,32.6610709,-117.061712,91950
0 Camino Del Rio N ,32.7739604,-117.130843,0
0 Camino Del Rio North ,32.7739604,-117.130843,0
0 Camino Del Sur ,32.9861502,-117.1607456,92127
0 Canon Streer ,32.7246492,-117.2364626,92106
0 Canyon Crest Academy POINTE ,32.9602055,-117.1894983,92130
0 College AVENUE,32.7659255,-117.0669245,0
0 Comstock STREET,32.7900491,-117.1751345,92111
0 Concrete Curbs ,0,0,0
0 Conference WAY,32.985953,-117.0778295,92128
0 Curb line ,0,0,0
0 Curbline ,0,0,0
0 Curblines ,0,0,0
0 DAGGET STREET,32.8236076,-117.1544459,92111
0 DAHLIA AVENUE,32.5829087,-117.092671,92154
0 DAILEY SQUARE,32.8108793,-117.1161612,4412
0 DAIRY MART RD SD ,32.554348,-117.0624366,0
0 DAIRY MART ROAD,32.554348,-117.0624366,0
0 DALBERGIA STREET,32.6886331,-117.1179001,92113
0 DALEHAVEN PLACE,32.7288905,-117.0894159,0
0 DALISAY STREET,32.5621667,-117.0754442,92154
0 DAMON AVENUE,32.8085618,-117.2184523,92109
0 DANA LANDING ROAD,32.7655108,-117.237025,92109
0 DATE STREET,32.7228875,-117.1583928,92101
0 DAWES STREET,32.8015246,-117.2511632,92109
0 DAYTON STREET,32.7586519,-117.0773861,92115
0 DE ANZA COVE ,32.7956781,-117.2128594,92109
0 DE ANZA POINT ,32.7978695,-117.21585,92109
0 DE SAN YSIDRO BOULEVARD,32.5502312,-117.0460823,2909
0 DECORO STREET,32.8641526,-117.2140641,92122
0 DEEP DELL ROAD,32.7014492,-117.0377211,7261
0 DEERHURST COURT,32.6830453,-117.0396499,92139
0 DEL CERRO AVENUE,32.7802496,-117.0599209,92120
0 DEL CERRO BOULEVARD,32.782804,-117.0659967,92120
0 DEL MAR HEIGHTS ROAD,32.9562322,-117.2266166,0
0 DEL MAR TRAILS ROAD,32.9439499,-117.2235183,92130
0 DEL MONTE AVENUE,32.7410215,-117.2478735,92107
0 DEL SOL BOULEVARD,32.5735263,-117.0454362,92154
0 DEL SUR BOULEVARD,32.568132,-117.0579931,0
0 DEL SUR RIDGE ROAD,33.0190084,-117.1282136,92127
0 DELCARDO AVENUE,32.5842408,-117.0417199,92154
0 DELL ANNE PLACE,32.7152074,-117.0232847,92114
0 DENNERY ROAD,32.5825807,-117.032392,92154
0 DERBY DOWNS ,32.9655489,-117.2341071,92130
0 DERBY DOWNS ROAD,32.965221,-117.234108,0
0 DERRICK DRIVE,32.8259369,-117.1826798,92117
0 DIAMOND STREET,32.80219,-117.2435587,92109
0 DIANE AVENUE,32.8367335,-117.1870516,92117
0 DICKENS STREET,32.7249801,-117.2318994,92106
0 DICKS PARKING LOT ,0,0,0
0 DILLARD STREET,32.6913333,-117.0628737,92114
0 DISTRIBUTION AVENUE,32.8829068,-117.1630866,92121
0 DIVISION STREET,32.6827284,-117.10958,91950
0 DOG BEACH PARKING LOT ,32.7540896102834,-117.250583904486,0
0 DOMINION STREET,32.6977901,-117.1012571,92113
0 DONAX AVENUE,32.581284,-117.0753053,92154
0 DORIANA STREET,32.685395,-117.0477808,92139
0 DOVE STREET,32.7395196,-117.1685866,92103
0 DOWDY DRIVE,32.8913988,-117.1469057,92126
0 DOWNWIND DRIVE,32.8668456,-117.250081,92037
0 DOWNWIND WAY,32.8668456,-117.250081,92037
0 DRESCHER STREET,32.7795831,-117.173427,92111
0 DRIVE WAY,0,0,0
0 DRIVE-THRU OF EL REAL TACO SHOP - IMPERIAL AVENUE AVENUE,32.7041977,-117.0982973,0
0 DRIVEWAY ,0,0,0
0 DRIVEWAY OF 6623 MULBERRY STREET,32.7271585,-117.05525,1508
0 DRUCKER LANE,32.5514905,-116.9495015,92154
0 DUCOS PLACE,32.819963,-117.0968843,92124
0 DUENDA ROAD,33.0350215,-117.0826656,0
0 DUMAS STREET,32.7412448,-117.2195563,92106
0 DUNN LOT LANE,0,0,0
0 DUPONT STREET,32.7152639,-117.2458843,92106
0 DUSK DRIVE,32.6767192,-117.048489,92139
0 DUVAL STREET,32.7196177,-117.0911393,92102
0 DWIGHT STREET,32.7440397,-117.1039196,0
0 DYLAN STREET,32.684064,-117.042282,92139
0 Dana Landing ROAD,32.7655108,-117.237025,92109
0 De Ana Cove NE Parking Lot ,0,0,0
0 Del Sur BOULEVARD,32.568132,-117.0579931,0
0 E -1 FT OF CURB LINE OF STREET,0,0,0
0 E ALLEY 3700 42ND STREET,32.7461526,-117.1045295,92105
0 E ALLEY 3800 CENTRE STREET,32.7473768,-117.1484937,92103
0 E ALLEY 3900 HAINES ,32.7901588,-117.239882,92109
0 E ALLEY 4000 EUCLID AVENUE,32.7495499,-117.0923034,92105
0 E ALLEY 4200 IOWA STREET,32.7541073,-117.126491,1308
0 E ALLEY 4234 VAN DYKE AVENUE,32.753802,-117.1033568,92105
0 E ALLEY OF 1000 25TH STREET,32.715825,-117.1402802,92102
0 E ALLEY OF 2400 54TH STREET,32.7306845,-117.0797918,4933
0 E ALLEY OF 3900 LOUSIANNA STREET,32.7484604,-117.1402099,92104
0 E ALLEY OF 4000 46TH STREET,32.7495809,-117.0955252,92105
0 E ALLEY OF 4100 ALABAMA STREET,32.7521854,-117.1425321,92104
0 E ALLEY OF 4200 FAIRMT AVENUE,32.7531982,-117.1008803,92105
0 E ALLEY OF 7400 CUVIER STREET,32.8378038,-117.2768175,92037
0 E ALLEY OF AVENUE,0,0,0
0 E ALLEY OF BRANT STREET,32.7391906,-117.1667478,0
0 E CAMPUS DRIVE,32.771636,-117.0672269,92115
0 E CURBLINE 3200 MISSION BOULEVARD,32.7721811,-117.2513822,7727
0 E EMBANKMENT LOCATED ON THE OFF RAMP OF 4500 ALDINE DRIVE,32.7632141,-117.0976281,92115
0 E FALLS VIEW DRIVE,32.7735282,-117.0643641,92115
0 E FEET OF CURB IFO 3237 MCKINLEY STREET,32.7389581,-117.1202716,4716
0 E FEET OF CURB LINE 3600 GRIM AVENUE,32.7437967,-117.1282346,92104
0 E FEET OF CURB LINE OF 1400 S 43RD STREET,32.6917437,-117.1025165,92113
0 E FEET OF CURBLINE ,0,0,0
0 E FEET OF ECL OF 1200 DENNERY ROAD,32.5744591,-117.0356589,92154
0 E FEET OF THE CURBLINE OF 4000 HAMILTON STREET,32.7503911370065,-117.136355761465,0
0 E FEET OF THE WCL 4100 CHEROKEE AVENUE,32.7515682,-117.1143303,92104
0 E FOOT OF THE CURBLINE OF 1300 MISSION BAY DRIVE,32.7719255,-117.2079321,92109
0 E FT OF CURB LINE OF 100 SEA WORLD DRIVE,32.7597966,-117.232876,92109
0 E FT OF CURB LINE OF SUNSET CLIFFS BOULEVARD,32.7434698,-117.248689,0
0 E FT OF CURBLINE OF 2000 SUNSET CLIFFS BOULEVARD,32.7466259,-117.2462121,92107
0 E FT OF THE CURBLINE 0F 1300 PACIFIC HIGHWAY,32.718835,-117.1711136,92101
0 E FT OF WCL OF 100 S 17TH STREET,32.5839099,-117.0946716,92154
0 E MISSION BAY DRIVE,32.7789027,-117.2096401,0
0 E OF CL ,0,0,0
0 E OF CL 4400 32ND STREET,32.7572671,-117.1250448,4501
0 E OF CL 4400 IDAHO STREET,32.757294,-117.1338942,3101
0 E OF CL RAMP,0,0,0
0 E OF CURBLINE 4000 SWIFT AVENUE,32.7498355,-117.1192911,2214
0 E OF CURBLINE OF 2500 SUNSET CLIFFS BOULEVARD,32.7523711,-117.2409412,92107
0 E OF CURBLINE OF 4000 GOLDFINCH STREET,32.7499147,-117.1713907,1821
0 E OF CURBLINE OF LANE,0,0,0
0 E OF CURBLINE OF STREET,0,0,0
0 E OF ECL OF AVENUE,0,0,0
0 E OF THE ECL OF ,0,0,0
0 E OF THE WCL OF 3000 TAUSSIG STREET,32.7994752,-117.1092224,92124
0 E OF W CL 13100 AVNDA DEL GENERAL ,32.9554839,-117.1067333,92129
0 E OF WC ,0,0,0
0 E OF WCL 10900 SABRE HILL DRIVE,32.9533963,-117.1012162,92128
0 E OF WCL 15800 PASEO MONTENERO ,33.0171026,-117.1407646,92127
0 E OF WCL 9700 CARMEL MTN ROAD,32.9624283,-117.1178836,92129
0 E POWAY RD JUST OF 15 INTERSTATE ,32.9564905,-117.0387317,0
0 E SAN YSIDRO BOULEVARD,32.5523506,-117.0445293,92173
0 E/A 3300 GRIM AVENUE,32.7392772,-117.1282546,92104
0 E/A 4000 VAN DYKE AVENUE,32.7497733,-117.1033928,92105
0 E/A 4100 38TH STREET,32.7515381,-117.1118872,92105
0 E/A 4171 FAIRMT AVENUE,32.7526931,-117.1006679,1609
0 E/A 4200 42ND STREET,32.7532356,-117.1050581,92105
0 E/A 4200 Mt Abernathy AVENUE,32.820409,-117.176074,92117
0 E/B 8 FREEWAY ONRAMP ,32.7791868,-117.0714712,0
0 E/B On RAMP,0,0,0
0 EADS AVENUE,32.8402589,-117.2750127,92037
0 EAGLE STREET,32.7436182,-117.169644,92103
0 EAST BEYER BOULEVARD,32.5511058,-117.0370891,92173
0 EAST DR ,32.7517099,-117.2087766,92110
0 EAST DRIVE,32.7517099,-117.2087766,92110
0 EAST FREEWAY ENTRANCE ,0,0,0
0 EAST INGERSOLL STREET,32.787928,-117.1630731,92111
0 EAST MISSION BAY DRIVE,32.7789027,-117.2096401,0
0 EAST OVERLOOK DRIVE,32.7546879,-117.0697548,92115
0 EASTBOUND I-8 OFFRAMP TO COLLEGE AVENUE,32.7791868,-117.0714712,0
0 EASTBOUND ON-RAMP ,0,0,0
0 EASTBOURNE ROAD,32.9822648,-117.0712978,92128
0 EASTER WAY,32.8802511,-117.2118104,92121
0 EASTGATE DRIVE,32.8840412,-117.1970111,92121
0 EASTGATE MALL,32.8805516,-117.2024442,0
0 EB ,0,0,0
0 EB Fwy Off RAMP,0,0,0
0 EB I8 OFF RAMP,0,0,0
0 EB SR-905 ON RAMP,32.5651105,-117.0003081,0
0 EBERS STREET,32.742414,-117.2469517,92107
0 ECB ,0,0,0
0 ECKSTROM AVENUE,32.8201984,-117.1650846,0
0 EDENOAKS STREET,32.9133619,-117.0650041,92131
0 EDGEWARE ROAD,32.7658305,-117.1052574,92116
0 EL BLANQUERO PLACE,32.8165234,-117.0501124,92119
0 EL CAJON BOULEVARD,32.7573075,-117.0836113,0
0 EL CAMINO REAL ,32.9744388,-117.2332586,0
0 EL PRADO ,32.7314274,-117.1528623,0
0 EL SUPER P ,0,0,0
0 ELDER AVENUE,32.5790817,-117.1056832,0
0 ELM AVENUE,32.5804122,-117.1322316,91932
0 ELM STREET,32.7242702,-117.1636586,2602
0 EMERALD CREST COURT,32.5681995,-117.0098701,92154
0 EMERALD STREET,32.8016481,-117.2414398,92109
0 EMERSON STREET,32.7260155,-117.2321045,92106
0 ENCINITAS AVENUE,32.7093914,-117.0245469,92114
0 ENERO STREET,32.5740643,-117.0444728,92154
0 ENGINEER ROAD,32.8267594,-117.1542287,92111
0 ENTERPRISE STREET,32.7465519,-117.1981345,92110
0 ENTRANCE RAMP TO SOUTHBOUND I-5 FREEWAY ,32.8048403,-117.2141198,0
0 EQUESTRIAN CIRCLE,32.8460631,-117.0290107,92071
0 ERIE STREET,32.7879738,-117.2025857,0
0 ESCUELA STREET,32.7114898,-117.0921263,92102
0 ESPLANADE COURT,32.8698291,-117.2146496,92122
0 ESPLENDENTE BOULEVARD,32.8232059,-117.1010178,92124
0 ESPOLA ROAD,32.9931204,-117.0250052,92064
0 ESSEX STREET,32.7474635,-117.1508472,92103
0 ESTANCIA LA JOLLA ,32.8847903,-117.2442538,92037
0 ESTRELLA AVENUE,32.7554588,-117.0900781,0
0 ETA STREET,32.6868415,-117.0999551,91950
0 EUCLID ,32.7040958,-117.0850725,92114
0 EUCLID AVENUE,32.7040958,-117.0850725,92114
0 EVAN JONES PARKADE ,32.7177625,-117.1636813,92101
0 EVANS STREET,32.7054092,-117.1354751,4012
0 EVENING CREEK NORTH DRIVE,32.9608735,-117.0947025,92128
0 EVENING CREEK S DRIVE,32.9527135,-117.0970465,92128
0 EVERGREEN STREET,32.7346243,-117.2237078,0
0 EVERTS STREET,32.8023712,-117.2494645,92109
0 EWING STREET,32.7714757,-117.0615384,92115
0 EXCHANGE PLACE,32.846492,-117.2689057,92037
0 EXECUTIVE DRIVE,32.8757561,-117.2099901,0
0 EXECUTIVE WAY,32.8743625,-117.2096996,0
0 EXIT RAMP WB BALBOA TO MORENO ,0,0,0
0 EXITING 805 SB OFF RAMP,0,0,0
0 East bound off RAMP,0,0,0
0 Ebers Stretet ,32.742414,-117.2469517,92107
0 El Cajon Voulevard ,32.7573075,-117.0836113,0
0 Enterprise STREET,32.7465519,-117.1981345,92110
0 F STREET,32.7138137,-117.1231507,0
0 FAIRBROOK ROAD,32.9061985,-117.0711497,92131
0 FAIRMOUNT ,0,0,0
0 FAIRMOUNT AVENUE,32.7564526,-117.1008201,0
0 FALCON STREET,32.7478643,-117.1705023,92103
0 FAMOSA BOULEVARD,32.7480476,-117.2293422,0
0 FANUEL STREET,32.8009291,-117.2470721,92109
0 FARMINGDALE STREET,32.9245725,-117.1025136,92131
0 FARNHAM STREET,32.832838,-117.1267991,92123
0 FARRAGUT ROAD,32.7330531,-117.2181044,92106
0 FASHION VALLEY MALL,32.7681182,-117.1667284,92108
0 FASHION VALLEY MALL PARKING LOT ,32.7681182,-117.1667284,92108
0 FASHION VALLEY ROAD,32.7651072,-117.1704564,0
0 FATHER JUNIPERO SERR TRAIL,32.8390955,-117.0429422,92119
0 FATHER JUNIPERO SERRA TRAIL,32.8390955,-117.0429422,92119
0 FAY AVENUE,32.8396421,-117.2735487,92037
0 FEATHER AVENUE,32.8188682,-117.2019887,92117
0 FEDERAL BOULEVARD,32.7212156,-117.0965731,0
0 FEET E OF WCBL OF 1600 SAN DIEGO AVENUE,32.7417714,-117.1798955,92140
0 FEET N OF THE S CURBLINE OF 2500 UNIVERSITY AVENUE,32.7488156,-117.1373899,2808
0 FEET SOUTH OF NORTH CURBLINE ,0,0,0
0 FELSPAR STREET,32.8007287,-117.2411596,92109
0 FENTON PARKWAY,32.7828848,-117.1311612,92108
0 FENTON PY ,32.7828848,-117.1311612,92108
0 FERN STREET,32.7244481,-117.1292506,0
0 FIESTA BAY ,32.7905905,-117.2220471,92109
0 FIESTA ISLAND ROAD,32.7786262,-117.2178797,92109
0 FIFTH AVENUE,32.7069012,-117.1607657,92101
0 FINCH LANE,32.7840142,-117.157873,92123
0 FINCHLEY TERRACE,32.9615218,-117.2150856,92130
0 FIRETHORN STREET,32.5790086,-117.0403256,92154
0 FIRST AVENUE,32.7314147746969,-117.163973690301,0
0 FLANDERS DRIVE,32.907208,-117.1524752,0
0 FLOREY STREET,32.8579235,-117.1914339,92122
0 FLORIDA ,0,0,0
0 FLORIDA DRIVE,32.7317856,-117.1431839,0
0 FLORIDA STREET,32.7519845,-117.1437592,0
0 FLOWER HILL DRIVE,32.9816706,-117.2498501,92014
0 FOGG STREET,32.802959,-117.2244397,92109
0 FOND DU LAC AVENUE,32.83466,-117.202469,92117
0 FONTAINE STREET,32.8022625,-117.0748966,92120
0 FOOT E OF ECL 800 CAESAR CHAVEZ ,32.7023739217878,-117.143460493992,0
0 FOOTHILL BOULEVARD,32.8085392,-117.2466327,92109
0 FORDHAM STREET,32.7503966,-117.214107,92110
0 FORT STOCKTON DRIVE,32.7516963,-117.1802129,92103
0 FORTUNA AVENUE,32.79295,-117.23587,92109
0 FORWARD STREET,32.8142719,-117.2672521,92037
0 FRANKLIN AVENUE,32.7022713,-117.1130824,92113
0 FRAZEE ROAD,32.773307,-117.1582721,92108
0 FREEMAN STREET,32.7420276,-117.217835,92106
0 FRIARS RD RAMP,32.7747497,-117.1538667,0
0 FRIARS ROAD,32.7747497,-117.1538667,0
0 FRIARS ROAD WEST ,32.7747497,-117.1538667,0
0 FRIARS STREET,32.7747497,-117.1538667,0
0 FRONT STREET,32.7348553,-117.1495215,92101
0 FRONTERA INTERNACION ROAD,32.5518157,-116.9181963,0
0 FROST STREET,32.8002549,-117.1531662,92123
0 FROUDE STREET,32.7392204,-117.2470472,92107
0 FRW ON RAMP,0,0,0
0 FRW ON-RAMP ,0,0,0
0 FST ,0,0,0
0 FT 0 IN E OF ECL 1800 THIRD AVENUE,32.724283603902,-117.162353571164,0
0 FT E OF WCL 1700 5TH AVENUE,32.7223653,-117.1602122,92101
0 FT N OF NCL GRANDE PALM COURT,32.7178294,-117.1706959,92101
0 FT N OF NCL100 W BEECH ,32.7208864,-117.1673916,92101
0 FT N OF SCL 2900 E HARBOR DRIVE,32.6924776,-117.1390621,92113
0 FT N OF SCL 300 FIR STREET,32.7256337,-117.1616766,2327
0 FT N OF SCL 500 BROADWAY ,32.715923095074,-117.160295628836,0
0 FT N OF SCL 500 G STREET,32.7125731,-117.1601578,92101
0 FT N OF SCL 800 W ASH STREET,32.7199133,-117.1702395,2407
0 FT N OF SCL OF 2400 E HARBOR DRIVE,32.6924776,-117.1390621,92113
0 FT N OF SCL OF 3200 NATIONAL AVENUE,32.695981,-117.1253427,2637
0 FT N OF SCL OF 3500 IMPERIAL AVENUE,32.7056656,-117.1184817,92113
0 FT S OF NC ,0,0,0
0 FT S OF NCL 1800 MARKET STREET,32.711541,-117.1482029,92102
0 FT S OF NCL 2700 TREAT STREET,32.7143306,-117.1360072,2726
0 FT S OF NCL 2900 IMPERIAL AVENUE,32.7066068,-117.1320477,4126
0 FT S OF NCL 3100 IMPERIAL AVENUE,32.7066638,-117.1273522,92102
0 FT S OF NCL 4900 SARATOGA AVENUE,32.7475337,-117.2479093,2818
0 FT S OF NCL OF 4000 ORANGE AVENUE,32.7533243,-117.109339,92105
0 FT SOUTH OF THE NORTH CURB LINE OF 3000 UNIVERSITY ,32.7721681,-117.1888625,92110
0 FT W OF E CL 5800 SALACOT COURT,32.8389538,-117.1000706,1019
0 FT W OF ECL 1900 INDIA STREET,32.7244229,-117.1685881,2215
0 FT W OF ECL 200 TONY GWYNN DRIVE,32.7072955,-117.1582645,92101
0 FT W OF ECL 400 6TH AVENUE,32.709558,-117.159488,92101
0 FT W OF ECL 4200 MENLO AVENUE,32.753155,-117.0943973,92115
0 FT W OF ECL 900 7TH AVENUE,32.71513,-117.158562,92101
0 FT W OF ECL AVENUE,0,0,0
0 FT W OF ECL OF 100 14TH ,32.7063039,-117.151893,92101
0 FULTON STREET,32.7899409,-117.1675537,92111
0 Feet West of East curb line of 5000 Fanuel ,32.8069818,-117.2489338,1932
0 Friars ROAD,32.7747497,-117.1538667,0
0 Ft East Of Wcl 100 Hollister ,32.5937720870639,-117.0845094038,0
0 G STREET,32.7126464,-117.1445693,0
0 GAGE DRIVE,32.7174138,-117.2416613,92106
0 GAINES STREET,32.7552427,-117.2028418,92110
0 GARNET ,32.8011136,-117.2348311,0
0 GARNET AVENUE,32.8011136,-117.2348311,0
0 GARRETSON STREET,33.019623,-117.1267725,92127
0 GATEWAY CENTER DRIVE,32.7130142,-117.1142615,92102
0 GAYLE STREET,32.748169,-117.0638515,92115
0 GENESEE ,32.8419881,-117.1975858,0
0 GENESEE AVENUE,32.8419881,-117.1975858,0
0 GENESSEE ,32.8419881,-117.1975858,0
0 GENETIC CENTER DRIVE,32.9070502,-117.1815929,92121
0 GEORGE COOKE EXPRESS DRIVE,33.0167583,-117.0807202,0
0 GEORGIA STREET,32.7519922,-117.1450101,0
0 GIFFORD WAY,32.7840589,-117.1742008,92111
0 GILL VILLAGE WAY,32.7734475,-117.1464423,92108
0 GILMAN DRIVE,32.8646251,-117.2363106,0
0 GILMARTIN ,32.6910569,-117.0541161,92114
0 GIRARD AVENUE,32.843179,-117.2733836,92037
0 GLEASON ROAD,32.7733375,-117.2462545,92109
0 GLENBROOK WAY,32.8660755,-117.242458,92037
0 GLENCOLUM DRIVE,32.8043394,-117.1344104,92123
0 GLENROY STREET,32.7960383,-117.078493,92120
0 GLIDDEN ST SD ,32.7756389,-117.1745669,92111
0 GLORIA STREET,32.6987326,-117.0906288,92113
0 GOLD COAST ,32.9057249,-117.1359997,92126
0 GOLD COAST DRIVE,32.9057249,-117.1359997,92126
0 GOLDFINCH STREET,32.7473438,-117.1713422,92103
0 GOLFCREST DRIVE,32.8082135,-117.0409766,92119
0 GOVERNOR DRIVE,32.8541367,-117.2000407,0
0 GOWDY AVENUE,32.7946828,-117.1403938,92123
0 GRAMERCY DRIVE,32.8025093,-117.1341017,92123
0 GRANADA AVENUE,32.7339468,-117.1325328,0
0 GRAND AVENUE,32.7989261,-117.2352598,92109
0 GRAND DEL MAR WAY,32.937845,-117.2053349,92130
0 GRANDE PALM COURT,32.7178294,-117.1706959,92101
0 GRAPE STREET,32.726374,-117.1645542,92101
0 GREENFORD DRIVE,32.9109641,-117.1313578,92126
0 GREENS EAST ROAD,33.0303271,-117.0622943,92128
0 GREENWOOD STREET,32.7555438,-117.2054555,92110
0 GRESHAM STREET,32.798973,-117.244522,92109
0 GREYLING DRIVE,32.7963771,-117.1423489,92123
0 GRIM AVENUE,32.7437785,-117.1282346,92104
0 GROTON STREET,32.7534038,-117.2214121,92110
0 GROVE AVENUE,32.5727998,-117.0771391,92154
0 GURNARD STREET,32.8078658,-117.1052222,92124
0 GUY STREET,32.7468331,-117.1833458,0
0 GWEN STREET,32.6969309,-117.0814114,92114
0 Gateway Center Driver ,32.7722558,-117.0720045,92182
0 HAINES STREET,32.7960173,-117.2416698,92109
0 HALO STREET,32.5728198,-117.0970861,92154
0 HALSEY ROAD,32.7291562,-117.213453,92101
0 HAMILTON STREET,32.7572207,-117.1363703,0
0 HAMMOND DRIVE,32.8044829,-117.13704,92123
0 HANCOCK STREET,32.7530679,-117.2031677,0
0 HANIMAN DRIVE,32.727543,-117.0827299,92105
0 HARBOR DRIVE,32.6782392,-117.1167652,91950
0 HARBOR VIEW DRIVE,32.7199043,-117.2372606,92106
0 HARCOURT DRIVE,32.7916878,-117.1203705,92123
0 HARJOAN AVENUE,32.7935108,-117.1455243,92123
0 HARLINGTON DRIVE,32.9141299,-117.1340682,92126
0 HARRIS AVENUE,32.5819738,-117.082999,92154
0 HARRIS PLANT ROAD,32.860778,-117.1223853,0
0 HAWK STREET,32.7476436,-117.1722807,92103
0 HAWTHORN STREET,32.7275907,-117.1334626,0
0 HAZARD CENTER DRIVE,32.7690958,-117.1602204,92108
0 HAZARD WAY,32.8356763,-117.1277091,92123
0 HEALTH CENTER DRIVE,32.7974073,-117.1565689,92123
0 HEALTH SCIENCES DRIVE,32.878625,-117.2204098,92037
0 HEATHERTON COURT,32.944125,-117.0885702,92128
0 HEINRICH HERTZ DRIVE,32.5585934,-116.9383225,92154
0 HELIX STREET,32.7324948,-117.0010117,91977
0 HENSLEY STREET,32.7054098,-117.1345705,4016
0 HERITAGE ROAD,32.5931461,-117.0053918,0
0 HERSCHEL AVENUE,32.8438629,-117.2723034,92037
0 HICKMAN FIELD DRIVE,32.8377411,-117.1678508,92111
0 HIDDEN VALLEY ROAD,32.8471237,-117.2506834,92037
0 HIGHLAND AVENUE,32.6849723,-117.1013834,1517
0 HIGHLAND RANCH ROAD,32.9785681,-117.071163,92128
0 HIGHLAND VALLEY ROAD,33.0442775,-116.974082,0
0 HILLERY DRIVE,32.9128817,-117.1275168,0
0 HILLSIDE DRIVE,32.8445141,-117.2559069,92037
0 HISTORIC DECATUR ROAD,32.7350841,-117.2159658,92106
0 HIXSON AVENUE,32.7254059,-117.1053506,92105
0 HOLABIRD STREET,32.7887574,-117.0957988,92120
0 HOLLISTER STREET,32.5691699,-117.0840422,92154
0 HOME AVENUE,32.7273314,-117.101559,0
0 HOPKINS STREET,32.671312,-117.0666209,92139
0 HORNBLEND STREET,32.7994605,-117.2379136,92109
0 HORTENSIA STREET,32.7528079,-117.1882868,0
0 HORTON PLAZA PARKING STRUCTURE SECOND LEVEL ,32.7128414,-117.1620651,92101
0 HOTEL CIRCLE NORTH ,32.761784,-117.1666007,92108
0 HOTEL CIRCLE PLACE,32.7609628,-117.1884799,92108
0 HOTEL CIRCLE SOUTH ,32.7589958,-117.1771347,92108
0 HOWARD AVENUE,32.75406,-117.1357461,0
0 HUDSON DRIVE,32.8047311,-117.0161512,92119
0 HUENNEKENS STREET,32.9018887,-117.1817989,92121
0 HUERFANO AVENUE,32.818909,-117.217461,92117
0 HUGO STREET,32.7279824,-117.2308382,92106
0 HUMMINGBIRD LANE,32.7915438,-117.154451,92123
0 I 8 EB ,32.7791868,-117.0714712,0
0 I-125 N/B ENTRANCE ,32.5798396,-116.9611508,92154
0 I-15 ,32.9496519,-117.1047374,0
0 I-15 FREEWAY ,32.9496519,-117.1047374,0
0 I-15 FRWY NB EXPRESS LANES ,32.9496519,-117.1047374,0
0 I-15 Interection ,32.9496519,-117.1047374,0
0 I-15 N/B ON RAMP,32.9496519,-117.1047374,0
0 I-15 NB ,32.9496519,-117.1047374,0
0 I-15 North on RAMP,32.9496519,-117.1047374,0
0 I-15 S ,32.9496519,-117.1047374,0
0 I-15 SB ,32.9496519,-117.1047374,0
0 I-15 SOUTHBOUND ,32.9496519,-117.1047374,0
0 I-5 ,40.7849736,-122.3083439,0
0 I-5 NB ,0,0,0
0 I-5 North On RAMP,32.8048403,-117.2141198,0
0 I-5 ON-RAMP ,0,0,0
0 I-5 S PERSHING OFFRAMP ,0,0,0
0 I-5 SB ,0,0,0
0 I-5 SB AVENUE,32.5659757,-117.066729,92173
0 I-5 SOUTH ,40.7849736,-122.3083439,0
0 I-5 SOUTH BOUND ON RAMP,32.8048403,-117.2141198,0
0 I-5 South On-ramp ,32.8048403,-117.2141198,0
0 I-5 southbound exit ,32.8048403,-117.2141198,0
0 I-5S ,32.8048403,-117.2141198,0
0 I-8 ,32.6782163,-114.5053764,0
0 I-8 E/B On RAMP,32.7791868,-117.0714712,0
0 I-8 EB ,32.7791868,-117.0714712,0
0 I-8 OFF RAMP,32.7791868,-117.0714712,0
0 I-8 WB ,0,0,0
0 I-8 exit ,32.7791868,-117.0714712,0
0 I-805 ,32.7340904,-117.1132756,0
0 I-805 N ,32.7340904,-117.1132756,0
0 I-805 NB ,32.6848432,-117.1300151,92136
0 I-805 Off-Ramp ( N ,32.7340904,-117.1132756,0
